"coordinates","retweeted","source","entities__media__expanded_url","entities__media__indices__001","entities__media__indices__002","entities__media__url","entities__media__media_url","entities__media__id_str","entities__media__id","entities__media__media_url_https","entities__media__sizes__|","entities__media__sizes__|__w","entities__media__sizes__|__h","entities__media__sizes__|__resize","entities__media__type","entities__media__display_url","entities__hashtags__text","entities__hashtags__indices__001","entities__hashtags__indices__002","entities__user_mentions__name","entities__user_mentions__screen_name","entities__user_mentions__indices__001","entities__user_mentions__indices__002","entities__user_mentions__id_str","entities__user_mentions__id","entities__urls__url","entities__urls__expanded_url","entities__urls__display_url","entities__urls__indices__001","entities__urls__indices__002","display_text_range__001","display_text_range__002","favorite_count","in_reply_to_status_id_str","geo","id_str","in_reply_to_user_id","truncated","retweet_count","id","in_reply_to_status_id","possibly_sensitive","created_at","place","favorited","full_text","lang","contributors","in_reply_to_screen_name","in_reply_to_user_id_str","extended_entities__media__expanded_url","extended_entities__media__indices__001","extended_entities__media__indices__002","extended_entities__media__url","extended_entities__media__media_url","extended_entities__media__id_str","extended_entities__media__id","extended_entities__media__media_url_https","extended_entities__media__sizes__|","extended_entities__media__sizes__|__w","extended_entities__media__sizes__|__h","extended_entities__media__sizes__|__resize","extended_entities__media__type","extended_entities__media__display_url"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/XG4mssGHYe","http://ift.tt/2mqFDMC","ift.tt/2mqFDMC","33.0","56.0","0.0","56.0","0.0","null","null","841862082769354753","null","False","0.0","8.4186208276935475E17","null","False","Wed Mar 15 04:02:16 +0000 2017","null","False","台都市更新受害者聯盟 just uploaded a video https://t.co/XG4mssGHYe","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/BBgG8B3PDI","http://ift.tt/2mqB4Sn","ift.tt/2mqB4Sn","37.0","60.0","0.0","60.0","0.0","null","null","841848732278751232","null","False","0.0","8.4184873227875123E17","null","False","Wed Mar 15 03:09:13 +0000 2017","null","False","[環資訊息]政治生態學大師來台演說：「人類世」下的保育  應重視政經條件 https://t.co/BBgG8B3PDI","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/GKNpduoMxE","http://ift.tt/2nlMuLe","ift.tt/2nlMuLe","30.0","53.0","0.0","53.0","0.0","null","null","841844935015968769","null","False","0.0","8.4184493501596877E17","null","False","Wed Mar 15 02:54:07 +0000 2017","null","False","[環資訊息]這個夏天啟動出航！屬於我們、還有鯖魚的海鯖廻家 https://t.co/GKNpduoMxE","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/HxS12aSu6y","http://ift.tt/2mY6fro","ift.tt/2mY6fro","23.0","46.0","0.0","46.0","0.0","null","null","841842478219198465","null","False","0.0","8.4184247821919846E17","null","False","Wed Mar 15 02:44:22 +0000 2017","null","False","[環資訊息]荒野不荒 人與自然有多遠，有多近 https://t.co/HxS12aSu6y","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/a6It7gFpsK","http://ift.tt/2nqWvUg","ift.tt/2nqWvUg","28.0","51.0","0.0","51.0","0.0","null","null","841839928485023744","null","False","0.0","8.4183992848502374E17","null","False","Wed Mar 15 02:34:14 +0000 2017","null","False","[環資訊息]全球最大基金撤資石化業 第一波黑名單將出爐 https://t.co/a6It7gFpsK","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/qCOqyRsiry","http://ift.tt/2mLzWey","ift.tt/2mLzWey","35.0","58.0","0.0","58.0","0.0","null","null","841834179239264261","null","False","0.0","8.4183417923926426E17","null","False","Wed Mar 15 02:11:23 +0000 2017","null","False","[民主書院訊息]大陸政協力推“國情教育” 香港前教育局長：勉強無幸福 https://t.co/qCOqyRsiry","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/sO4EJceFiW","http://ift.tt/2nCX8t7","ift.tt/2nCX8t7","23.0","46.0","0.0","46.0","0.0","null","null","841834177708318720","null","False","0.0","8.4183417770831872E17","null","False","Wed Mar 15 02:11:23 +0000 2017","null","False","[民主書院訊息]三月敏感期藏區多地被嚴管嚴控 https://t.co/sO4EJceFiW","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/SezXeolVC3","http://ift.tt/2mLzVHw","ift.tt/2mLzVHw","28.0","51.0","0.0","51.0","0.0","null","null","841834176072581124","null","False","0.0","8.4183417607258112E17","null","False","Wed Mar 15 02:11:22 +0000 2017","null","False","[民主書院訊息]日擬派準航母赴南海 中國軟中帶硬這樣說 https://t.co/SezXeolVC3","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/wWcxJeSktR","http://ift.tt/2nCWs7e","ift.tt/2nCWs7e","33.0","56.0","0.0","56.0","0.0","null","null","841834173899935744","null","False","0.0","8.4183417389993574E17","null","False","Wed Mar 15 02:11:22 +0000 2017","null","False","[民主書院訊息]湖北訪民伍立娟“被失蹤” 四川冤民羅勝碧喊冤被打 https://t.co/wWcxJeSktR","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/blyJ7P9wIV","http://ift.tt/2mqlC83","ift.tt/2mqlC83","27.0","50.0","0.0","50.0","0.0","null","null","841831745603395584","null","False","0.0","8.4183174560339558E17","null","False","Wed Mar 15 02:01:43 +0000 2017","null","False","[民主書院訊息]反對《反滲透法》媒觀：應強化媒體教育 https://t.co/blyJ7P9wIV","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/ZGZWwRLDFH","http://ift.tt/2nCDrlc","ift.tt/2nCDrlc","22.0","45.0","0.0","45.0","0.0","null","null","841824135902842880","null","False","0.0","8.4182413590284288E17","null","False","Wed Mar 15 01:31:28 +0000 2017","null","False","[親子共學訊息]為孩子撐出一片空間的共學團 https://t.co/ZGZWwRLDFH","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/242sUjcg0T","http://ift.tt/2lXuert","ift.tt/2lXuert","33.0","56.0","0.0","56.0","0.0","null","null","841690957137477632","null","False","0.0","8.4169095713747763E17","null","False","Tue Mar 14 16:42:16 +0000 2017","null","False","台灣關懷中國人權聯盟 just uploaded a video https://t.co/242sUjcg0T","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/Wg5ipoL9K5","http://ift.tt/2nzfJpP","ift.tt/2nzfJpP","32.0","55.0","0.0","55.0","0.0","null","null","841576923734126592","null","False","0.0","8.4157692373412659E17","null","False","Tue Mar 14 09:09:09 +0000 2017","null","False","[環資訊息]台泥金昌明訴願言詞辯論 避環差 經濟部說詞一改再改 https://t.co/Wg5ipoL9K5","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/7BJDjPBHRD","http://ift.tt/2mEvWer","ift.tt/2mEvWer","26.0","49.0","0.0","49.0","0.0","null","null","841555591705350148","null","False","0.0","8.4155559170535014E17","null","False","Tue Mar 14 07:44:23 +0000 2017","null","False","[白絲帶協會]破解社群網站使用盲點 聰明上網不迷惘 https://t.co/7BJDjPBHRD","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/YTna4aYSNn","http://ift.tt/2nyPvUG","ift.tt/2nyPvUG","37.0","60.0","0.0","60.0","0.0","null","null","841554767503589376","null","False","0.0","8.4155476750358938E17","null","False","Tue Mar 14 07:41:06 +0000 2017","null","False","[親子共學訊息]2017年4/8~9桃竹苗親子共學家庭教育實踐班課程簡章 https://t.co/YTna4aYSNn","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/1Vyqa00dwJ","http://ift.tt/2mH6Lcw","ift.tt/2mH6Lcw","27.0","50.0","0.0","50.0","0.0","null","null","841549283417554944","null","False","0.0","8.4154928341755494E17","null","False","Tue Mar 14 07:19:19 +0000 2017","null","False","[主婦聯盟訊息]反空污！一個人走得快，一群人走得遠。 https://t.co/1Vyqa00dwJ","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/R5uPisBJU6","http://ift.tt/2mmiFGj","ift.tt/2mmiFGj","26.0","49.0","0.0","49.0","0.0","null","null","841543693102395392","null","False","0.0","8.4154369310239539E17","null","False","Tue Mar 14 06:57:06 +0000 2017","null","False","[台權會訊息]【新聞稿】盡速通過難民法 不容再等待 https://t.co/R5uPisBJU6","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/LjYTRDfxSJ","http://ift.tt/2mlOQ82","ift.tt/2mlOQ82","25.0","48.0","0.0","48.0","0.0","null","null","841513842391863297","null","False","0.0","8.415138423918633E17","null","False","Tue Mar 14 04:58:29 +0000 2017","null","False","[老盟訊息]正視機構防災及超收問題，維護住民權益 https://t.co/LjYTRDfxSJ","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/D8owWF4Toy","http://ift.tt/2mlP0ND","ift.tt/2mlP0ND","25.0","48.0","0.0","48.0","0.0","null","null","841505015378386944","null","False","0.0","8.4150501537838694E17","null","False","Tue Mar 14 04:23:24 +0000 2017","null","False","[環盟訊息]20170311 311反核遊行照片 https://t.co/D8owWF4Toy","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/5KSlZQMpIu","http://ift.tt/2mlQZjW","ift.tt/2mlQZjW","31.0","54.0","0.0","54.0","0.0","null","null","841500204364894210","null","False","0.0","8.4150020436489421E17","null","False","Tue Mar 14 04:04:17 +0000 2017","null","False","[環資訊息]衛生紙要丟馬桶！ 6月全台7萬8000座公廁開跑 https://t.co/5KSlZQMpIu","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/vy2orFakvE","http://ift.tt/2nnFjyK","ift.tt/2nnFjyK","23.0","46.0","0.0","46.0","0.0","null","null","841497215252213760","null","False","0.0","8.4149721525221376E17","null","False","Tue Mar 14 03:52:25 +0000 2017","null","False","[台權會訊息][投書]從都更看蔡政府的溝通術 https://t.co/vy2orFakvE","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/LZFg0XjXuI","http://ift.tt/2mGFoiN","ift.tt/2mGFoiN","40.0","63.0","0.0","63.0","0.0","null","null","841494988450086913","null","False","0.0","8.4149498845008691E17","null","False","Tue Mar 14 03:43:34 +0000 2017","null","False","[社會住宅聯盟]社會福利團體對臺北市「租金補貼新制」的建議-106.03.14 https://t.co/LZFg0XjXuI","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/aiL2OsLBLJ","http://ift.tt/2mGwpOU","ift.tt/2mGwpOU","32.0","55.0","0.0","55.0","0.0","null","null","841486376533164032","null","False","0.0","8.4148637653316403E17","null","False","Tue Mar 14 03:09:20 +0000 2017","null","False","[環資訊息]不只是種樹，還要撫育長大　南投林管處分享護樹四撇步 https://t.co/aiL2OsLBLJ","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/usz6KVDWkZ","http://ift.tt/2mlNwSn","ift.tt/2mlNwSn","25.0","48.0","0.0","48.0","0.0","null","null","841477564359159808","null","False","0.0","8.4147756435915981E17","null","False","Tue Mar 14 02:34:19 +0000 2017","null","False","[白絲帶協會]打卡傳遞好時光 適度分享隱私不曝光 https://t.co/usz6KVDWkZ","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/u0AJf3RZTu","http://ift.tt/2nhMawT","ift.tt/2nhMawT","24.0","47.0","0.0","47.0","0.0","null","null","841477562173947904","null","False","0.0","8.414775621739479E17","null","False","Tue Mar 14 02:34:19 +0000 2017","null","False","[白絲帶協會]建立健康生活習慣 遠離毒品第一步 https://t.co/u0AJf3RZTu","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/eB4lQ02nt3","http://ift.tt/2n3bHJR","ift.tt/2n3bHJR","26.0","49.0","0.0","49.0","0.0","null","null","841476403816214528","null","False","0.0","8.4147640381621453E17","null","False","Tue Mar 14 02:29:43 +0000 2017","null","False","[環資訊息]北海人造島開工 預計供電給8000萬人 https://t.co/eB4lQ02nt3","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/DYyTBpZFvh","http://ift.tt/2nnuZH0","ift.tt/2nnuZH0","42.0","65.0","0.0","65.0","0.0","null","null","841473804819976194","null","False","0.0","8.4147380481997619E17","null","False","Tue Mar 14 02:19:23 +0000 2017","null","False","[環資訊息]【追蹤福島核災】「正因為被歧視，所以反歧視」 福島率先推動同志具體施政 https://t.co/DYyTBpZFvh","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/aomzppx3Oo","https://twngo.cf/2wnrCJ2","twngo.cf/2wnrCJ2","47.0","70.0","0.0","70.0","0.0","null","null","994154339970273280","null","False","0.0","9.9415433997027328E17","null","False","Wed May 09 09:57:19 +0000 2018","null","False","[蠻野心足訊息][聯合新聞稿] 趁一切還來得及，終結能源政策大騙局  ─ 撤回深澳，廢止環評 https://t.co/aomzppx3Oo","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/GMXr5qCJzR","https://twngo.cf/2jHBhRe","twngo.cf/2jHBhRe","34.0","57.0","0.0","57.0","0.0","null","null","994145819975716865","null","False","0.0","9.9414581997571686E17","null","False","Wed May 09 09:23:28 +0000 2018","null","False","[環資訊息]讓綠能走進社區  公民電廠運動探問能源轉型「台灣價值」 https://t.co/GMXr5qCJzR","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/PcMenCz74s","https://twngo.cf/2KIEhZX","twngo.cf/2KIEhZX","29.0","52.0","0.0","52.0","0.0","null","null","994143302038511616","null","False","0.0","9.9414330203851162E17","null","False","Wed May 09 09:13:28 +0000 2018","null","False","[公民行動資料庫]亞太師生結束夜宿　籲教育部實質解決問題 https://t.co/PcMenCz74s","zh","null","null","null","","","","","","","","","","","","","",""
