"coordinates","retweeted","source","entities__hashtags__text","entities__hashtags__indices__001","entities__hashtags__indices__002","entities__user_mentions__name","entities__user_mentions__screen_name","entities__user_mentions__indices__001","entities__user_mentions__indices__002","entities__user_mentions__id_str","entities__user_mentions__id","entities__urls__url","entities__urls__expanded_url","entities__urls__display_url","entities__urls__indices__001","entities__urls__indices__002","entities__media__expanded_url","entities__media__indices__001","entities__media__indices__002","entities__media__url","entities__media__media_url","entities__media__id_str","entities__media__id","entities__media__media_url_https","entities__media__sizes__|","entities__media__sizes__|__w","entities__media__sizes__|__h","entities__media__sizes__|__resize","entities__media__type","entities__media__display_url","display_text_range__001","display_text_range__002","favorite_count","in_reply_to_status_id_str","geo","id_str","in_reply_to_user_id","truncated","retweet_count","id","in_reply_to_status_id","possibly_sensitive","created_at","place","favorited","full_text","lang","contributors","contributors____-","in_reply_to_screen_name","in_reply_to_user_id_str","extended_entities__media__expanded_url","extended_entities__media__indices__001","extended_entities__media__indices__002","extended_entities__media__url","extended_entities__media__media_url","extended_entities__media__id_str","extended_entities__media__id","extended_entities__media__media_url_https","extended_entities__media__sizes__|","extended_entities__media__sizes__|__w","extended_entities__media__sizes__|__h","extended_entities__media__sizes__|__resize","extended_entities__media__type","extended_entities__media__display_url"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/ElM5ZNADQm","http://ift.tt/2fjlrc0","ift.tt/2fjlrc0","38.0","61.0","","","","","","","","","","","","","","","0.0","61.0","0.0","null","null","799164535043198976","null","False","0.0","7.9916453504319898E17","null","False","Thu Nov 17 08:17:27 +0000 2016","null","False","[環資訊息]霧霾籠罩、八五大樓消失  環團批「高屏空污總量管制」騙很大   https://t.co/ElM5ZNADQm","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/y486rq8vLA","http://ift.tt/2f2YGIf","ift.tt/2f2YGIf","29.0","52.0","","","","","","","","","","","","","","","0.0","52.0","0.0","null","null","799164045517553664","null","False","0.0","7.9916404551755366E17","null","False","Thu Nov 17 08:15:30 +0000 2016","null","False","[主婦聯盟訊息]開放日本核災區食品進台，主婦《有話好說》 https://t.co/y486rq8vLA","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/n6zsl8D6vO","http://ift.tt/2fHJTV1","ift.tt/2fHJTV1","33.0","56.0","","","","","","","","","","","","","","","0.0","56.0","0.0","null","null","799155399672860672","null","False","0.0","7.9915539967286067E17","null","False","Thu Nov 17 07:41:09 +0000 2016","null","False","[高教工會訊息]檢舉惡意不續聘校方，捍衛兼任教師一體適用勞基法！ https://t.co/n6zsl8D6vO","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/nUY8RgUpUM","http://ift.tt/2fZejEY","ift.tt/2fZejEY","32.0","55.0","","","","","","","","","","","","","","","0.0","55.0","0.0","null","null","799124955694858240","null","False","0.0","7.9912495569485824E17","null","False","Thu Nov 17 05:40:11 +0000 2016","null","False","[婦女新知訊息]誠徵約聘專案人員 (2016年12月5日截止) https://t.co/nUY8RgUpUM","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/yDbliU28T3","http://ift.tt/2f2GfDy","ift.tt/2f2GfDy","25.0","48.0","","","","","","","","","","","","","","","0.0","48.0","0.0","null","null","799111398173380608","null","False","0.0","7.9911139817338061E17","null","False","Thu Nov 17 04:46:18 +0000 2016","null","False","[環盟訊息]政府對日本福島核災區食品研議開放進口 https://t.co/yDbliU28T3","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/io9TVd3to9","http://ift.tt/2fywlxn","ift.tt/2fywlxn","28.0","51.0","","","","","","","","","","","","","","","0.0","51.0","0.0","null","null","799095292473831424","null","False","0.0","7.9909529247383142E17","null","False","Thu Nov 17 03:42:18 +0000 2016","null","False","[環資訊息]基翬海底滿是垃圾泥沙 保育類珊瑚來不及長大 https://t.co/io9TVd3to9","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/Mp2YGoSZTn","http://ift.tt/2g0wLeC","ift.tt/2g0wLeC","27.0","50.0","","","","","","","","","","","","","","","0.0","50.0","0.0","null","null","799095291039322112","null","False","0.0","7.9909529103932211E17","null","False","Thu Nov 17 03:42:18 +0000 2016","null","False","[環資訊息]暖化讓全球綠地大增？ 研究：只是暫時現象 https://t.co/Mp2YGoSZTn","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/pvP0LKOfKs","http://ift.tt/2fyBO7h","ift.tt/2fyBO7h","28.0","51.0","","","","","","","","","","","","","","","0.0","51.0","0.0","null","null","799095288833130500","null","False","0.0","7.990952888331305E17","null","False","Thu Nov 17 03:42:17 +0000 2016","null","False","[環資訊息]《巴黎協定》上路後 企業不可不知的減量概念 https://t.co/pvP0LKOfKs","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/95W8ZT1lC6","http://ift.tt/2giJ1K2","ift.tt/2giJ1K2","25.0","48.0","","","","","","","","","","","","","","","0.0","48.0","0.0","null","null","799092800881037312","null","False","0.0","7.9909280088103731E17","null","False","Thu Nov 17 03:32:24 +0000 2016","null","False","[環資訊息]無視巴黎協定 G20大國照樣砸錢排碳 https://t.co/95W8ZT1lC6","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/jKbxTiKfay","http://ift.tt/2g0pk6W","ift.tt/2g0pk6W","29.0","52.0","","","","","","","","","","","","","","","0.0","52.0","0.0","null","null","799077011994112000","null","False","0.0","7.99077011994112E17","null","False","Thu Nov 17 02:29:40 +0000 2016","null","False","[民主書院訊息]論文造假風波延燒 台大成立校級委員會調查 https://t.co/jKbxTiKfay","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/uUv2hlw39n","http://ift.tt/2fynMTf","ift.tt/2fynMTf","29.0","52.0","","","","","","","","","","","","","","","0.0","52.0","0.0","null","null","799077010559696896","null","False","0.0","7.990770105596969E17","null","False","Thu Nov 17 02:29:40 +0000 2016","null","False","[民主書院訊息]立院三讀修正刑法 國人境外詐欺可依法處罰 https://t.co/uUv2hlw39n","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/kACvyWUGCP","http://ift.tt/2g0skAf","ift.tt/2g0skAf","30.0","53.0","","","","","","","","","","","","","","","0.0","53.0","0.0","null","null","799077009016160256","null","False","0.0","7.9907700901616026E17","null","False","Thu Nov 17 02:29:39 +0000 2016","null","False","[民主書院訊息]呂秀蓮：宋若在APEC反台獨 蔡英文要擔責 https://t.co/kACvyWUGCP","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/EuVCq1E7iG","http://ift.tt/2fX7UIb","ift.tt/2fX7UIb","26.0","49.0","","","","","","","","","","","","","","","0.0","49.0","0.0","null","null","799075681338609664","null","False","0.0","7.9907568133860966E17","null","False","Thu Nov 17 02:24:23 +0000 2016","null","False","[民主書院訊息]全球網絡自由報告:中國排名世界最差 https://t.co/EuVCq1E7iG","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/iwXIlqF7mn","http://ift.tt/2gj8Hai","ift.tt/2gj8Hai","34.0","57.0","","","","","","","","","","","","","","","0.0","57.0","0.0","null","null","799075679933448192","null","False","0.0","7.9907567993344819E17","null","False","Thu Nov 17 02:24:22 +0000 2016","null","False","[民主書院訊息]中國最高法院:死緩減刑後罪犯服刑時間不得少於15年 https://t.co/iwXIlqF7mn","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/7f62itLHVJ","http://ift.tt/2fXcp5u","ift.tt/2fXcp5u","35.0","58.0","","","","","","","","","","","","","","","0.0","58.0","0.0","null","null","799075678176034816","null","False","0.0","7.9907567817603482E17","null","False","Thu Nov 17 02:24:22 +0000 2016","null","False","[民主書院訊息]香港高法裁定“青年新政”議員宣誓無效 候任資格被取消 https://t.co/7f62itLHVJ","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/5f7TznaBHH","http://ift.tt/2gimJYN","ift.tt/2gimJYN","39.0","62.0","","","","","","","","","","","","","","","0.0","62.0","0.0","null","null","799043959142121472","null","False","0.0","7.9904395914212147E17","null","False","Thu Nov 17 00:18:20 +0000 2016","null","False","[親子共學訊息]2016年12/17~18北區親子共學家庭教育實踐班課程簡章 https://t.co/5f7TznaBHH","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/xPM7rIAznP","http://ift.tt/2fY27V9","ift.tt/2fY27V9","30.0","53.0","","","","","","","","","","","","","","","0.0","53.0","0.0","null","null","798962275910615042","null","False","0.0","7.9896227591061504E17","null","False","Wed Nov 16 18:53:45 +0000 2016","null","False","[親子共學訊息]呼籲台中市政府積極介入，中止拆遷黎明幼兒園 https://t.co/xPM7rIAznP","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/BHVPTR2XWs","http://ift.tt/2fUB0YB","ift.tt/2fUB0YB","35.0","58.0","","","","","","","","","","","","","","","0.0","58.0","0.0","null","null","798833809462468608","null","False","0.0","7.9883380946246861E17","null","False","Wed Nov 16 10:23:16 +0000 2016","null","False","[老盟訊息]來看看左左右右小大人可愛的身影，猜猜他們的任務是什麼～～ https://t.co/BHVPTR2XWs","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/c3ItueUZ1v","http://ift.tt/2fY3wZK","ift.tt/2fY3wZK","40.0","63.0","","","","","","","","","","","","","","","0.0","63.0","0.0","null","null","798824977755582464","null","False","0.0","7.9882497775558246E17","null","False","Wed Nov 16 09:48:10 +0000 2016","null","False","[護家盟訊息]【讀者投稿】孩子我好擔心，同婚合法化深深傷害了你 / 憂心的媽媽 https://t.co/c3ItueUZ1v","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/uUHtQFt9Ox","http://ift.tt/2gg2PNQ","ift.tt/2gg2PNQ","42.0","65.0","","","","","","","","","","","","","","","0.0","65.0","0.0","null","null","798823694529269760","null","False","0.0","7.9882369452926976E17","null","False","Wed Nov 16 09:43:04 +0000 2016","null","False","[慈林基金會]「慈林書畫館」於12月17日上午10點半開幕，歡迎各界朋友蒞臨參加! https://t.co/uUHtQFt9Ox","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/bJnPK4t4OQ","http://ift.tt/2eZph91","ift.tt/2eZph91","37.0","60.0","","","","","","","","","","","","","","","0.0","60.0","0.0","null","null","798823690141986816","null","False","0.0","7.9882369014198682E17","null","False","Wed Nov 16 09:43:03 +0000 2016","null","False","[慈林基金會]慈林講座~這山，那海--羅思容歌詩彈唱，歡迎免費入場參加! https://t.co/bJnPK4t4OQ","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/oRUcXfO1rg","http://ift.tt/2eEJC8d","ift.tt/2eEJC8d","37.0","60.0","","","","","","","","","","","","","","","0.0","60.0","0.0","null","null","798807160637399040","null","False","0.0","7.9880716063739904E17","null","False","Wed Nov 16 08:37:22 +0000 2016","null","False","[環資訊息]守護多樣生物，就從細微開始：2016生物多樣性專欄滿意度調查 https://t.co/oRUcXfO1rg","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/IkzEqlSbFG","http://ift.tt/2fXECJE","ift.tt/2fXECJE","34.0","57.0","","","","","","","","","","","","","","","0.0","57.0","0.0","null","null","798800852718796801","null","False","0.0","7.988008527187968E17","null","False","Wed Nov 16 08:12:18 +0000 2016","null","False","[勵馨訊息]勵馨基金會 just uploaded a video https://t.co/IkzEqlSbFG","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/V8EA9iNsUQ","http://ift.tt/2eZeRX1","ift.tt/2eZeRX1","30.0","53.0","","","","","","","","","","","","","","","0.0","53.0","0.0","null","null","798800043973087233","null","False","0.0","7.9880004397308723E17","null","False","Wed Nov 16 08:09:06 +0000 2016","null","False","法律扶助基金會 just uploaded a video https://t.co/V8EA9iNsUQ","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/IkzEqlSbFG","http://ift.tt/2fXECJE","ift.tt/2fXECJE","28.0","51.0","","","","","","","","","","","","","","","0.0","51.0","0.0","null","null","798779938102906881","null","False","0.0","7.9877993810290688E17","null","False","Wed Nov 16 06:49:12 +0000 2016","null","False","勵馨基金會 just uploaded a video https://t.co/IkzEqlSbFG","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/x68HjnU6io","http://ift.tt/2fw1OA4","ift.tt/2fw1OA4","40.0","63.0","","","","","","","","","","","","","","","0.0","63.0","0.0","null","null","798770659153231873","null","False","0.0","7.9877065915323187E17","null","False","Wed Nov 16 06:12:20 +0000 2016","null","False","[環資訊息]「這能解決什麼問題？」 國家因應氣候變遷行動綱領草案亮相 民間失望 https://t.co/x68HjnU6io","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/sIw024NoI9","http://ift.tt/2ffjkFL","ift.tt/2ffjkFL","30.0","53.0","","","","","","","","","","","","","","","0.0","53.0","0.0","null","null","798767353693544449","null","False","0.0","7.9876735369354445E17","null","False","Wed Nov 16 05:59:12 +0000 2016","null","False","7764467 just uploaded a video https://t.co/sIw024NoI9","en","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/fKmYAyKIQl","http://ift.tt/2eEpZ0l","ift.tt/2eEpZ0l","30.0","53.0","","","","","","","","","","","","","","","0.0","53.0","0.0","null","null","798767348995923971","null","False","0.0","7.9876734899592397E17","null","False","Wed Nov 16 05:59:11 +0000 2016","null","False","7764467 just uploaded a video https://t.co/fKmYAyKIQl","en","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/05jD7DIKwL","http://ift.tt/2fXHQgl","ift.tt/2fXHQgl","30.0","53.0","","","","","","","","","","","","","","","0.0","53.0","0.0","null","null","798766090062962688","null","False","0.0","7.9876609006296269E17","null","False","Wed Nov 16 05:54:10 +0000 2016","null","False","7764467 just uploaded a video https://t.co/05jD7DIKwL","en","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/TuQjo6x2BR","http://ift.tt/2fW6dx8","ift.tt/2fW6dx8","30.0","53.0","","","","","","","","","","","","","","","0.0","53.0","0.0","null","null","798761105954770944","null","False","0.0","7.9876110595477094E17","null","False","Wed Nov 16 05:34:22 +0000 2016","null","False","7764467 just uploaded a video https://t.co/TuQjo6x2BR","en","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/tXGLUCRNam","http://ift.tt/2geOOks","ift.tt/2geOOks","30.0","53.0","","","","","","","","","","","","","","","0.0","53.0","0.0","null","null","798758711573364736","null","False","0.0","7.9875871157336474E17","null","False","Wed Nov 16 05:24:51 +0000 2016","null","False","7764467 just uploaded a video https://t.co/tXGLUCRNam","en","null","","null","null","","","","","","","","","","","","","",""
